timestamp,curr_patrol,curr_goal,pose_x,pose_y,xbee,lora
20.65,0,1,3.921573875228579,-3.13646872617863,-61,-66
20.78,0,1,3.921573875228579,-3.13646872617863,-61,-64
20.89,0,1,3.921573875228579,-3.13646872617863,-60,-63
21.01,0,1,3.921573875228579,-3.13646872617863,-60,-62
21.11,0,1,3.921573875228579,-3.13646872617863,-60,-62
21.23,0,2,3.921573875228579,-3.13646872617863,-59,-60
21.34,0,2,3.921573875228579,-3.13646872617863,-60,-59
21.45,0,2,3.921573875228579,-3.13646872617863,-60,-58
21.57,0,2,3.921573875228579,-3.13646872617863,-62,-58
21.68,0,2,3.921573875228579,-3.13646872617863,-62,-58
21.8,0,2,3.921573875228579,-3.13646872617863,-63,-58
21.9,0,2,3.921573875228579,-3.13646872617863,-63,-59
22.02,0,2,3.921573875228579,-3.13646872617863,-69,-61
22.13,0,2,3.921573875228579,-3.13646872617863,-67,-62
22.25,0,2,3.921573875228579,-3.13646872617863,-62,-59
22.36,0,2,3.921573875228579,-3.13646872617863,-63,-59
22.46,0,2,3.921573875228579,-3.13646872617863,-63,-56
22.56,0,2,3.921573875228579,-3.13646872617863,-63,-52
22.7,0,2,3.921573875228579,-3.13646872617863,-59,-50
22.81,0,2,3.921573875228579,-3.13646872617863,-65,-50
22.93,0,2,3.921573875228579,-3.13646872617863,-65,-49
23.04,0,2,3.921573875228579,-3.13646872617863,-64,-49
23.15,0,2,4.249851322511304,-2.8938700413294134,-61,-47
23.26,0,2,4.249851322511304,-2.8938700413294134,-60,-47
23.38,0,2,4.249851322511304,-2.8938700413294134,-63,-47
23.48,0,2,4.249851322511304,-2.8938700413294134,-63,-46
23.58,0,2,4.249851322511304,-2.8938700413294134,-63,-46
23.68,0,2,4.249851322511304,-2.8938700413294134,-63,-46
23.73,0,2,4.249851322511304,-2.8938700413294134,-74,-46
23.83,0,2,4.249851322511304,-2.8938700413294134,-74,-46
23.93,0,2,4.249851322511304,-2.8938700413294134,-74,-47
24.03,0,2,4.249851322511304,-2.8938700413294134,-74,-47
24.17,0,2,4.249851322511304,-2.8938700413294134,-69,-47
24.28,0,2,4.249851322511304,-2.8938700413294134,-68,-47
24.39,0,2,4.249851322511304,-2.8938700413294134,-70,-48
24.51,0,2,4.249851322511304,-2.8938700413294134,-69,-50
24.62,0,2,4.249851322511304,-2.8938700413294134,-59,-50
24.73,0,2,4.249851322511304,-2.8938700413294134,-56,-52
24.84,0,2,4.249851322511304,-2.8938700413294134,-62,-55
24.95,0,2,4.249851322511304,-2.8938700413294134,-62,-55
25.07,0,2,4.249851322511304,-2.8938700413294134,-63,-56
25.18,0,2,4.249851322511304,-2.8938700413294134,-62,-57
25.3,0,2,4.648513981313952,-2.585863517295637,-69,-59
25.41,0,2,4.648513981313952,-2.585863517295637,-65,-59
25.52,0,2,4.648513981313952,-2.585863517295637,-64,-59
25.63,0,2,4.648513981313952,-2.585863517295637,-67,-59
25.75,0,2,4.648513981313952,-2.585863517295637,-76,-58
25.85,0,2,4.648513981313952,-2.585863517295637,-76,-57
25.97,0,2,4.648513981313952,-2.585863517295637,-70,-56
26.09,0,2,4.648513981313952,-2.585863517295637,-65,-56
26.2,0,2,4.648513981313952,-2.585863517295637,-64,-56
26.31,0,2,4.648513981313952,-2.585863517295637,-62,-55
26.42,0,2,4.648513981313952,-2.585863517295637,-61,-54
26.54,0,2,4.648513981313952,-2.585863517295637,-60,-54
26.64,0,2,4.648513981313952,-2.585863517295637,-60,-52
26.76,0,2,4.648513981313952,-2.585863517295637,-59,-52
26.88,0,2,4.648513981313952,-2.585863517295637,-59,-52
26.98,0,2,4.648513981313952,-2.585863517295637,-59,-51
27.1,0,2,4.648513981313952,-2.585863517295637,-61,-51
27.21,0,2,4.648513981313952,-2.585863517295637,-62,-51
27.33,0,2,4.648513981313952,-2.585863517295637,-63,-51
27.44,0,2,4.648513981313952,-2.585863517295637,-64,-51
27.55,0,2,4.648513981313952,-2.585863517295637,-65,-50
27.67,0,2,4.648513981313952,-2.585863517295637,-68,-50
27.77,0,2,4.648513981313952,-2.585863517295637,-68,-50
27.89,0,2,4.648513981313952,-2.585863517295637,-73,-50
27.99,0,2,4.648513981313952,-2.585863517295637,-73,-50
28.09,0,2,4.648513981313952,-2.585863517295637,-73,-50
28.23,0,2,4.648513981313952,-2.585863517295637,-65,-50
28.33,0,2,5.038774164225693,-2.358300222635679,-65,-50
28.46,0,2,5.038774164225693,-2.358300222635679,-64,-50
28.57,0,2,5.038774164225693,-2.358300222635679,-64,-51
28.67,0,2,5.038774164225693,-2.358300222635679,-64,-51
28.77,0,2,5.038774164225693,-2.358300222635679,-64,-51
28.91,0,2,5.038774164225693,-2.358300222635679,-72,-51
29.01,0,2,5.038774164225693,-2.358300222635679,-72,-51
29.11,0,2,5.038774164225693,-2.358300222635679,-72,-51
29.25,0,2,5.038774164225693,-2.358300222635679,-74,-51
29.36,0,2,5.038774164225693,-2.358300222635679,-71,-51
29.47,0,2,5.038774164225693,-2.358300222635679,-73,-51
29.58,0,2,5.038774164225693,-2.358300222635679,-70,-50
29.68,0,2,5.038774164225693,-2.358300222635679,-70,-52
29.81,0,2,5.038774164225693,-2.358300222635679,-68,-52
29.92,0,2,5.038774164225693,-2.358300222635679,-64,-52
30.04,0,2,5.038774164225693,-2.358300222635679,-65,-52
30.15,0,2,5.038774164225693,-2.358300222635679,-65,-51
30.26,0,2,5.038774164225693,-2.358300222635679,-64,-51
30.37,0,2,5.038774164225693,-2.358300222635679,-69,-51
30.49,0,2,5.038774164225693,-2.358300222635679,-67,-50
30.6,0,2,5.038774164225693,-2.358300222635679,-62,-50
30.71,0,2,5.038774164225693,-2.358300222635679,-60,-50
30.83,0,2,5.038774164225693,-2.358300222635679,-60,-49
30.94,0,2,5.038774164225693,-2.358300222635679,-60,-49
31.05,0,2,5.038774164225693,-2.358300222635679,-60,-49
31.16,0,2,5.038774164225693,-2.358300222635679,-61,-50
31.28,0,2,5.038774164225693,-2.358300222635679,-60,-50
31.39,0,2,5.038774164225693,-2.358300222635679,-60,-49
31.5,0,2,5.038774164225693,-2.358300222635679,-60,-50
31.62,0,2,5.038774164225693,-2.358300222635679,-60,-49
31.73,0,3,5.103998014057981,-2.32958949975453,-60,-49
31.83,0,3,5.103998014057981,-2.32958949975453,-60,-50
31.95,0,3,5.103998014057981,-2.32958949975453,-58,-50
32.07,0,3,5.103998014057981,-2.32958949975453,-58,-50
32.18,0,3,5.103998014057981,-2.32958949975453,-59,-50
32.29,0,3,5.103998014057981,-2.32958949975453,-60,-50
32.41,0,3,5.103998014057981,-2.32958949975453,-61,-50
32.51,0,3,5.103998014057981,-2.32958949975453,-61,-50
32.63,0,3,5.103998014057981,-2.32958949975453,-61,-51
32.74,0,3,5.103998014057981,-2.32958949975453,-64,-51
32.86,0,3,5.103998014057981,-2.32958949975453,-61,-52
32.97,0,3,5.103998014057981,-2.32958949975453,-59,-52
33.07,0,3,5.103998014057981,-2.32958949975453,-59,-52
33.2,0,3,5.103998014057981,-2.32958949975453,-61,-52
33.31,0,3,5.103998014057981,-2.32958949975453,-67,-51
33.42,0,3,5.103998014057981,-2.32958949975453,-59,-50
33.52,0,3,5.103998014057981,-2.32958949975453,-59,-48
33.62,0,3,5.103998014057981,-2.32958949975453,-59,-48
33.76,0,3,5.103998014057981,-2.32958949975453,-64,-48
33.87,0,3,5.103998014057981,-2.32958949975453,-74,-48
33.97,0,3,5.103998014057981,-2.32958949975453,-74,-48
34.1,0,3,5.079529368331874,-1.9213234092471154,-61,-48
34.21,0,3,5.079529368331874,-1.9213234092471154,-60,-48
34.32,0,3,5.079529368331874,-1.9213234092471154,-59,-49
34.44,0,3,5.079529368331874,-1.9213234092471154,-59,-49
34.55,0,3,5.079529368331874,-1.9213234092471154,-60,-49
34.66,0,3,5.079529368331874,-1.9213234092471154,-55,-49
34.78,0,3,5.079529368331874,-1.9213234092471154,-53,-50
34.88,0,3,5.079529368331874,-1.9213234092471154,-53,-49
35.0,0,3,5.079529368331874,-1.9213234092471154,-59,-48
35.11,0,3,5.079529368331874,-1.9213234092471154,-56,-48
35.23,0,3,5.079529368331874,-1.9213234092471154,-55,-49
35.34,0,3,5.079529368331874,-1.9213234092471154,-58,-48
35.44,0,3,5.079529368331874,-1.9213234092471154,-58,-48
35.57,0,3,5.079529368331874,-1.9213234092471154,-60,-48
35.68,0,3,5.079529368331874,-1.9213234092471154,-58,-48
35.78,0,3,5.069782723862871,-1.5223809450254215,-58,-48
35.91,0,3,5.069782723862871,-1.5223809450254215,-58,-48
36.02,0,3,5.069782723862871,-1.5223809450254215,-56,-49
36.12,0,3,5.069782723862871,-1.5223809450254215,-56,-49
36.22,0,3,5.069782723862871,-1.5223809450254215,-56,-50
36.36,0,3,5.069782723862871,-1.5223809450254215,-59,-51
36.47,0,3,5.069782723862871,-1.5223809450254215,-63,-51
36.58,0,3,5.069782723862871,-1.5223809450254215,-61,-51
36.68,0,3,5.069782723862871,-1.5223809450254215,-61,-51
36.81,0,3,5.069782723862871,-1.5223809450254215,-64,-51
36.91,0,3,5.069782723862871,-1.5223809450254215,-64,-50
37.03,0,3,5.069782723862871,-1.5223809450254215,-64,-50
37.15,0,3,5.069782723862871,-1.5223809450254215,-65,-50
37.26,0,3,5.069782723862871,-1.5223809450254215,-62,-49
37.37,0,3,5.076479321595942,-1.1252979113681163,-63,-48
37.49,0,3,5.076479321595942,-1.1252979113681163,-61,-49
37.59,0,3,5.076479321595942,-1.1252979113681163,-61,-48
37.71,0,3,5.076479321595942,-1.1252979113681163,-63,-48
37.82,0,3,5.076479321595942,-1.1252979113681163,-61,-49
37.93,0,3,5.076479321595942,-1.1252979113681163,-61,-50
38.02,0,3,5.076479321595942,-1.1252979113681163,-61,-51
38.16,0,3,5.076479321595942,-1.1252979113681163,-60,-52
38.28,0,3,5.076479321595942,-1.1252979113681163,-62,-55
38.39,0,3,5.076479321595942,-1.1252979113681163,-56,-55
38.5,0,3,5.076479321595942,-1.1252979113681163,-57,-56
38.6,0,3,5.076479321595942,-1.1252979113681163,-57,-58
38.73,0,3,5.076479321595942,-1.1252979113681163,-63,-59
38.84,0,3,5.076479321595942,-1.1252979113681163,-65,-60
38.95,0,3,5.0986903892814475,-0.7193704442016652,-64,-60
39.05,0,3,5.0986903892814475,-0.7193704442016652,-64,-62
39.18,0,3,5.0986903892814475,-0.7193704442016652,-63,-64
39.29,0,3,5.0986903892814475,-0.7193704442016652,-63,-68
39.4,0,3,5.0986903892814475,-0.7193704442016652,-61,-67
39.52,0,3,5.0986903892814475,-0.7193704442016652,-62,-62
39.63,0,3,5.0986903892814475,-0.7193704442016652,-69,-62
39.73,0,3,5.0986903892814475,-0.7193704442016652,-69,-59
39.86,0,3,5.0986903892814475,-0.7193704442016652,-63,-58
39.97,0,3,5.0986903892814475,-0.7193704442016652,-66,-56
40.07,0,3,5.0986903892814475,-0.7193704442016652,-66,-56
40.17,0,3,5.0986903892814475,-0.7193704442016652,-66,-56
40.31,0,3,5.0986903892814475,-0.7193704442016652,-58,-56
40.42,0,3,5.0986903892814475,-0.7193704442016652,-61,-56
40.53,0,3,5.0986903892814475,-0.7193704442016652,-67,-55
40.63,0,3,5.0986903892814475,-0.7193704442016652,-67,-55
40.76,0,3,5.0986903892814475,-0.7193704442016652,-71,-55
40.87,0,3,5.0986903892814475,-0.7193704442016652,-68,-55
40.98,0,3,5.0986903892814475,-0.7193704442016652,-66,-55
41.1,0,3,5.0986903892814475,-0.7193704442016652,-65,-55
41.21,0,3,5.0986903892814475,-0.7193704442016652,-64,-56
41.31,0,3,5.0986903892814475,-0.7193704442016652,-64,-57
41.44,0,3,5.0986903892814475,-0.7193704442016652,-62,-57
41.55,0,3,5.119641561847569,-0.30578219813718144,-62,-57
41.66,0,3,5.119641561847569,-0.30578219813718144,-64,-58
41.77,0,3,5.119641561847569,-0.30578219813718144,-65,-58
41.89,0,3,5.119641561847569,-0.30578219813718144,-67,-59
41.99,0,3,5.119641561847569,-0.30578219813718144,-67,-59
42.11,0,3,5.119641561847569,-0.30578219813718144,-69,-59
42.23,0,3,5.119641561847569,-0.30578219813718144,-71,-59
42.33,0,3,5.119641561847569,-0.30578219813718144,-71,-61
42.43,0,3,5.119641561847569,-0.30578219813718144,-71,-60
42.53,0,3,5.119641561847569,-0.30578219813718144,-71,-60
42.58,0,3,5.119641561847569,-0.30578219813718144,-76,-60
42.68,0,3,5.119641561847569,-0.30578219813718144,-76,-56
42.79,0,3,5.119641561847569,-0.30578219813718144,-77,-56
42.9,0,3,5.119641561847569,-0.30578219813718144,-80,-60
43.0,0,3,5.119641561847569,-0.30578219813718144,-80,-60
43.13,0,3,5.119641561847569,-0.30578219813718144,-78,-59
43.24,0,3,5.119641561847569,-0.30578219813718144,-76,-60
43.35,0,3,5.119641561847569,-0.30578219813718144,-74,-60
43.45,0,3,5.119641561847569,-0.30578219813718144,-74,-60
43.56,0,3,5.119641561847569,-0.30578219813718144,-74,-61
43.65,0,3,5.119641561847569,-0.30578219813718144,-74,-60
43.71,0,3,5.119641561847569,-0.30578219813718144,-67,-60
43.81,0,3,5.119641561847569,-0.30578219813718144,-67,-60
43.92,0,3,5.119641561847569,-0.30578219813718144,-65,-60
44.03,0,3,5.119641561847569,-0.30578219813718144,-66,-59
44.14,0,3,5.119641561847569,-0.30578219813718144,-68,-59
44.26,0,3,5.119641561847569,-0.30578219813718144,-68,-57
44.37,0,3,5.119641561847569,-0.30578219813718144,-67,-55
44.48,0,3,5.119641561847569,-0.30578219813718144,-62,-52
44.6,0,3,5.119641561847569,-0.30578219813718144,-59,-51
44.71,0,3,5.119641561847569,-0.30578219813718144,-60,-51
44.82,0,3,5.121019125611633,-0.20845819300271715,-60,-50
44.93,0,3,5.121019125611633,-0.20845819300271715,-61,-50
45.03,0,3,5.121019125611633,-0.20845819300271715,-61,-50
45.16,0,3,5.121019125611633,-0.20845819300271715,-69,-48
45.26,0,3,5.121019125611633,-0.20845819300271715,-69,-49
45.39,0,3,5.121019125611633,-0.20845819300271715,-76,-49
45.5,0,3,5.121019125611633,-0.20845819300271715,-68,-48
45.61,0,3,5.121019125611633,-0.20845819300271715,-68,-48
45.71,0,3,5.121019125611633,-0.20845819300271715,-68,-49
45.84,0,3,5.121019125611633,-0.20845819300271715,-68,-48
45.95,0,4,5.121019125611633,-0.20845819300271715,-65,-46
46.06,0,4,5.121019125611633,-0.20845819300271715,-65,-46
46.18,0,4,5.121019125611633,-0.20845819300271715,-64,-50
46.29,0,4,5.121019125611633,-0.20845819300271715,-64,-49
46.4,0,4,5.121019125611633,-0.20845819300271715,-64,-50
46.52,0,4,5.121019125611633,-0.20845819300271715,-63,-49
46.63,0,4,5.121019125611633,-0.20845819300271715,-65,-49
46.74,0,4,5.121019125611633,-0.20845819300271715,-67,-50
46.84,0,4,5.121019125611633,-0.20845819300271715,-67,-50
46.97,0,4,5.121019125611633,-0.20845819300271715,-60,-50
47.07,0,4,5.121019125611633,-0.20845819300271715,-60,-50
47.19,0,4,5.121019125611633,-0.20845819300271715,-62,-49
47.31,0,4,5.121019125611633,-0.20845819300271715,-62,-49
47.42,0,4,5.121019125611633,-0.20845819300271715,-61,-49
47.53,0,4,4.900989276263503,-0.21317874944548498,-57,-49
47.63,0,4,4.900989276263503,-0.21317874944548498,-57,-49
47.76,0,4,4.900989276263503,-0.21317874944548498,-61,-48
47.86,0,4,4.900989276263503,-0.21317874944548498,-61,-48
47.96,0,4,4.900989276263503,-0.21317874944548498,-61,-49
48.09,0,4,4.900989276263503,-0.21317874944548498,-64,-48
48.21,0,4,4.900989276263503,-0.21317874944548498,-62,-49
48.32,0,4,4.900989276263503,-0.21317874944548498,-61,-49
48.43,0,4,4.900989276263503,-0.21317874944548498,-60,-50
